298
1
38
1 2 3
8 17 6
12 4 14
11 20 23
8 25 7
25 11 15
24 21 14
9 26 19
10 26 18
17 19 28
16 18 27
24 12 22
23 22 15
20 21 37
35 12 21
35 20 15
32 13 14
16 17 32
34 19 31
33 18 30
36 30 31
34 28 29
33 27 29
1 26 25
3 28 31
27 3 30
24 2 23
1 29 37
2 36 22
62
38
1 2 3
0 36 37
0 32 35
0 33 34
5 6 31
28 4 30
27 4 29
17 11 13
16 19 12
18 12 15
11 20 14
10 29 7
8 9 30
23 20 7
17 10 26
24 9 19
8 25 18
21 14 7
16 9 22
8 22 15
10 13 21
17 35 20
18 19 34
24 36 13
23 37 15
16 26 37
25 36 14
33 28 6
32 27 5
35 11 6
34 12 5
32 33 4
2 28 31
27 3 31
3 30 22
2 21 29
1 26 23
24 1 25
63
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
24 4 30
25 26 4
8 9 30
23 29 7
27 22 7
23 13 15
16 14 23
16 18 20
10 20 14
11 13 22
16 10 22
11 12 15
26 28 21
26 19 12
25 18 28
24 12 13
24 17 25
9 14 15
8 10 11
20 5 21
19 21 6
17 18 6
9 35 29
32 17 19
8 33 27
33 5 7
32 34 4
3 28 31
2 29 30
1 37 31
1 27 36
35 3 37
2 36 34
64
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
4 29 30
24 4 23
8 28 12
11 14 7
10 27 13
9 14 15
8 13 15
16 26 7
9 11 17
8 17 10
16 10 11
12 22 15
13 14 21
25 19 20
24 18 22
18 21 23
24 17 20
16 19 23
20 22 6
19 21 6
32 18 29
33 12 30
9 28 37
27 36 7
25 5 33
32 26 5
34 35 4
1 30 25
1 26 29
3 37 31
2 36 31
35 3 28
2 27 34
65
38
1 2 3
0 33 36
0 34 35
0 32 37
12 13 15
9 10 11
8 11 20
8 10 19
18 6 7
16 12 5
20 5 7
19 5 6
9 4 17
16 4 14
17 18 13
4 21 22
9 27 13
27 12 14
8 26 14
11 30 7
10 6 31
25 29 15
24 28 15
24 25 26
29 22 23
28 21 23
32 18 23
16 17 33
25 22 33
24 34 21
35 19 31
32 20 30
26 3 31
1 27 28
2 29 37
2 36 30
1 35 37
34 3 36
66
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
24 4 30
4 29 23
8 9 27
25 11 7
10 26 7
9 12 25
8 26 12
10 11 14
17 18 27
16 12 15
18 19 14
17 20 14
16 19 13
20 13 15
17 21 15
16 18 22
24 19 28
28 20 23
30 22 6
29 5 21
8 10 37
32 9 11
36 13 7
32 21 22
24 33 6
33 5 23
34 35 4
1 26 28
1 29 30
3 37 31
2 36 31
27 35 3
25 2 34
67
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
4 29 30
24 4 23
25 18 26
9 26 27
8 10 13
9 14 15
12 13 15
27 11 14
9 11 17
17 10 12
16 10 11
28 22 15
13 14 21
19 20 7
24 18 22
18 21 23
24 17 20
16 19 23
20 22 6
19 21 6
33 30 7
8 36 7
8 12 37
16 32 29
33 28 5
32 25 5
34 35 4
1 28 30
1 29 25
3 37 31
2 36 31
35 26 3
2 27 34
68
38
1 2 3
0 36 37
0 32 33
0 34 35
8 9 6
10 6 7
16 4 5
9 5 15
10 4 15
4 13 7
8 5 14
12 13 14
19 11 28
9 11 31
10 11 30
8 29 7
22 6 23
24 25 18
17 26 27
20 12 21
19 37 23
19 36 29
16 24 32
16 36 20
17 22 33
32 17 28
18 35 31
18 34 30
25 12 33
37 21 15
35 27 14
26 34 13
25 2 22
24 2 28
27 3 31
26 3 30
1 21 23
1 20 29
69
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
24 4 30
28 4 29
24 20 21
24 22 23
16 12 15
17 11 29
10 27 26
9 18 19
18 26 22
27 19 23
9 21 17
9 20 25
10 20 15
12 13 23
12 22 14
16 17 7
25 15 7
8 19 13
8 18 14
8 5 7
16 33 21
11 13 37
11 36 14
33 30 6
32 10 6
32 28 5
34 35 4
1 29 30
1 28 25
3 37 31
2 36 31
27 35 3
2 34 26
70
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 29 30
24 4 23
9 27 13
9 26 14
8 25 7
17 11 12
16 10 13
10 14 15
15 11 7
8 16 12
20 12 13
11 20 14
10 19 18
17 22 25
24 17 28
16 23 15
28 22 23
24 18 21
20 21 6
19 22 6
9 18 37
8 33 30
32 29 7
19 36 21
33 27 5
32 26 5
34 35 4
27 3 30
26 3 29
2 37 31
1 36 31
2 35 28
1 34 25
71
38
1 2 3
0 33 36
0 32 37
0 34 35
9 5 6
11 4 7
8 10 4
10 12 5
11 13 6
24 4 23
16 6 7
8 16 5
17 15 7
8 17 14
20 13 22
19 12 21
27 10 11
12 13 30
25 28 23
29 22 15
21 14 29
31 20 15
19 14 31
9 18 30
9 26 28
18 27 26
24 25 33
16 25 32
24 32 18
33 19 20
17 35 23
34 21 22
2 27 28
1 26 29
3 37 31
3 36 30
1 35 37
2 36 34
72
38
1 2 3
0 35 37
0 34 36
0 32 33
24 26 27
25 27 23
8 31 7
18 21 6
19 20 6
10 11 14
16 9 12
9 29 15
10 22 15
28 21 14
9 18 13
19 11 12
10 19 29
18 20 22
17 14 7
8 16 15
8 17 21
20 13 7
17 12 25
26 5 30
25 4 30
24 5 22
28 4 23
36 4 5
26 34 13
16 32 11
24 33 23
32 35 6
3 29 31
3 37 30
2 28 37
1 36 31
35 2 27
1 34 33
73
38
1 2 3
0 35 37
0 34 36
0 32 33
24 26 27
25 27 23
8 31 7
18 21 6
19 20 6
10 11 14
16 9 12
9 29 15
10 22 15
22 21 14
9 18 13
19 11 12
10 19 29
28 18 20
17 14 7
8 16 15
8 17 21
20 13 7
25 12 13
26 5 30
25 4 30
24 5 22
28 4 23
36 4 5
17 26 34
16 32 11
24 33 23
32 35 6
3 29 31
3 37 30
2 28 37
1 36 31
35 2 27
1 34 33
74
38
1 2 3
0 34 35
0 32 37
0 33 36
24 13 22
24 12 14
8 20 21
9 20 14
9 19 6
8 10 7
9 18 17
18 12 13
11 5 22
11 4 21
19 5 7
16 25 28
23 29 15
10 28 23
10 11 29
8 14 31
31 6 7
30 13 6
12 4 30
16 17 27
26 4 5
26 27 15
24 25 35
25 33 23
17 34 15
16 33 18
32 21 22
32 19 20
2 30 31
27 3 29
1 28 37
1 26 36
35 3 37
2 36 34
75
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
26 4 29
25 4 30
8 9 28
16 19 7
17 18 7
11 12 15
10 20 14
10 27 13
17 12 20
27 17 11
16 10 21
8 22 15
9 13 14
9 19 22
8 18 21
24 11 13
24 19 15
16 18 23
26 28 22
25 20 21
24 29 6
5 30 23
32 12 14
34 23 7
25 35 5
33 26 6
32 33 4
27 3 31
2 30 31
1 28 37
1 36 29
35 3 37
2 36 34
76
38
1 2 3
0 32 37
0 34 35
0 33 36
18 14 15
16 18 13
9 11 22
8 19 11
16 21 7
10 14 6
9 19 15
15 6 7
20 13 14
12 5 21
9 4 12
10 11 4
8 20 5
24 30 23
24 4 5
10 27 7
16 26 12
8 26 13
27 29 6
17 28 25
17 18 37
35 31 23
33 20 21
32 19 22
34 29 23
35 28 22
32 17 36
25 34 33
1 27 30
26 3 31
2 28 31
25 2 29
3 37 30
24 1 36
77
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
26 4 30
25 4 29
8 9 28
16 19 7
17 18 7
11 12 15
10 20 14
10 27 13
17 12 20
27 17 11
16 10 21
8 22 15
9 13 14
9 19 22
8 18 21
24 11 13
24 19 15
16 18 23
26 28 22
25 20 21
24 30 6
29 5 23
32 12 14
34 23 7
26 35 6
25 5 33
32 33 4
27 3 31
2 30 31
1 28 37
1 36 29
35 3 37
2 36 34
78
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
4 21 22
24 4 23
8 9 10
11 14 7
26 13 7
25 12 7
8 20 30
10 26 15
16 9 25
8 16 18
28 12 23
24 13 14
24 18 28
17 14 23
27 20 21
19 11 22
19 5 30
20 5 29
18 6 15
16 17 6
33 10 13
9 12 33
32 19 29
32 17 15
27 37 22
11 36 21
34 35 4
1 27 28
1 26 25
3 37 31
2 36 31
35 3 30
2 34 29
79
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
26 4 29
25 4 30
8 9 28
17 19 7
16 18 7
20 11 12
10 13 21
10 27 15
27 11 14
19 20 13
18 12 21
9 19 22
8 18 22
9 17 15
8 16 14
24 10 14
23 11 15
16 17 24
26 28 21
25 20 22
24 29 6
5 30 23
32 12 13
34 23 7
25 35 5
33 26 6
32 33 4
27 3 31
2 30 31
1 28 37
1 36 29
35 3 37
2 36 34
80
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
26 4 30
25 4 29
8 9 28
17 19 7
16 18 7
20 11 12
10 13 21
10 27 15
27 11 14
19 20 13
18 12 21
9 19 22
8 18 22
9 17 15
8 16 14
24 10 14
23 11 15
16 17 24
26 28 21
25 20 22
24 30 6
29 5 23
32 12 13
34 23 7
26 35 6
25 5 33
32 33 4
27 3 31
2 30 31
1 28 37
1 36 29
35 3 37
2 36 34
81
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
26 4 29
25 4 30
8 9 28
17 19 7
16 18 7
20 11 12
10 27 13
10 21 15
11 21 14
19 20 13
18 27 12
9 19 22
8 18 22
9 17 15
8 16 14
24 10 14
12 13 23
16 17 24
26 28 21
25 20 22
24 29 6
5 30 23
32 11 15
34 23 7
25 35 5
33 26 6
32 33 4
27 3 31
2 30 31
1 28 37
1 36 29
35 3 37
2 36 34
82
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
24 28 4
4 29 30
8 9 24
23 20 7
21 22 7
27 14 15
25 12 13
17 11 15
16 11 14
17 10 13
16 10 12
21 13 15
20 12 14
27 20 22
26 21 23
8 17 18
16 9 19
9 18 23
8 19 22
25 5 7
24 11 36
19 29 37
32 10 18
33 5 30
33 26 6
32 28 6
34 35 4
1 27 30
1 28 29
3 37 31
2 36 31
25 3 35
2 34 26
83
38
1 2 3
0 35 37
0 34 36
0 32 33
25 26 31
24 26 23
20 30 22
19 21 30
24 9 18
8 16 10
9 12 15
17 27 15
17 10 13
28 12 14
16 13 15
10 11 14
9 22 14
11 12 21
8 19 20
18 22 7
18 21 6
17 20 7
16 19 6
31 5 29
8 25 5
24 4 29
36 4 5
34 11 28
35 27 13
25 33 23
32 6 7
32 4 23
3 30 31
3 29 37
2 27 37
1 28 36
2 35 26
1 34 33
84
38
1 2 3
0 34 35
0 32 37
0 33 36
24 22 14
24 13 21
8 20 7
18 11 6
10 19 6
17 10 18
8 9 12
19 12 7
10 11 14
20 5 22
12 4 21
16 25 28
23 29 15
9 28 23
9 29 7
8 11 30
30 13 6
5 14 31
4 13 31
16 17 27
26 4 5
26 27 15
24 25 35
25 33 23
17 34 15
16 33 18
32 19 20
32 21 22
2 30 31
27 3 29
1 28 37
1 26 36
35 3 37
2 36 34
85
38
1 2 3
0 32 37
0 34 36
0 33 35
18 20 31
28 11 12
24 10 28
17 29 22
18 26 29
10 11 30
9 6 25
24 9 5
5 14 23
23 19 15
16 17 12
16 13 21
22 14 15
21 14 7
8 27 4
27 20 13
26 19 4
17 25 15
16 25 7
24 12 13
11 6 23
10 21 22
8 34 20
18 19 34
33 5 6
8 36 7
32 9 33
32 35 4
1 30 31
3 28 30
2 27 26
3 37 31
2 29 37
1 35 36
86
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
4 21 22
24 4 23
8 9 25
10 26 7
27 11 7
8 28 12
9 12 14
10 11 13
20 18 12
19 17 11
20 30 22
19 21 29
18 14 23
24 17 13
16 24 14
23 13 15
16 5 30
29 5 15
17 20 6
18 19 6
33 28 7
8 33 27
9 26 37
25 10 36
16 32 22
32 21 15
34 35 4
1 29 30
1 26 25
3 37 31
2 36 31
35 3 28
2 27 34
87
38
1 2 3
0 33 37
0 34 35
0 32 36
12 14 15
11 13 15
16 13 7
8 17 6
9 19 7
8 16 10
9 12 17
20 5 14
20 10 4
18 5 6
18 11 4
19 4 5
9 6 31
10 31 7
13 14 29
8 30 15
28 11 12
25 26 23
24 27 23
30 21 22
26 29 22
27 28 21
24 33 21
25 35 22
32 25 20
24 18 34
33 19 23
16 17 32
3 28 31
1 26 30
2 29 37
2 27 36
35 3 37
1 34 36
88
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
26 4 29
25 4 30
8 9 28
16 19 7
17 18 7
21 13 15
20 12 15
11 21 14
10 20 14
17 12 13
16 10 11
8 22 15
9 27 14
9 19 22
8 18 27
24 11 13
10 12 23
16 24 18
26 28 21
25 20 22
24 29 6
5 30 23
32 17 19
34 23 7
25 35 5
33 26 6
32 33 4
27 3 31
2 30 31
1 28 37
1 36 29
35 3 37
2 36 34
89
38
1 2 3
0 34 35
0 32 37
0 33 36
29 21 7
28 27 12
8 27 30
8 9 4
20 6 7
24 25 7
18 19 20
16 17 20
26 5 13
12 14 15
13 22 23
17 18 13
25 18 11
19 11 15
16 10 15
17 10 23
8 10 11
36 4 31
24 34 14
35 19 14
9 35 22
16 9 34
12 37 30
5 6 37
36 5 29
28 4 33
32 26 6
32 33 21
2 30 31
3 29 31
1 22 25
24 1 23
3 28 21
2 27 26
90
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
24 4 30
28 4 29
8 9 24
23 21 7
20 22 7
27 17 11
16 10 13
16 25 18
18 11 14
26 13 15
16 17 14
11 12 15
10 23 15
12 13 22
26 20 21
9 19 23
8 19 22
9 18 21
8 17 20
25 5 7
24 12 37
33 19 14
36 10 28
32 27 6
33 30 6
32 5 29
34 35 4
3 28 30
26 3 29
2 37 31
1 36 31
35 2 27
1 34 25
91
38
1 2 3
0 34 35
0 32 37
0 33 36
29 21 7
28 27 20
27 11 30
8 9 4
25 18 7
19 20 7
24 11 22
10 12 6
11 13 14
17 12 15
16 12 23
16 18 13
19 14 15
19 13 23
8 24 15
16 9 17
9 26 5
36 4 31
25 10 35
17 35 14
10 34 18
8 34 22
20 37 30
5 6 37
36 5 29
28 4 33
32 26 6
32 33 21
2 30 31
3 29 31
24 1 25
1 22 23
3 28 21
2 27 26
92
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
26 4 30
25 4 29
8 9 28
17 19 7
16 18 7
20 14 15
27 12 15
11 20 13
12 21 14
10 27 13
10 11 18
9 19 22
8 18 22
9 17 15
8 16 21
24 10 12
19 13 23
16 17 24
26 28 21
25 20 22
24 30 6
29 5 23
32 11 14
34 23 7
26 35 6
25 5 33
32 33 4
27 3 31
2 30 31
1 28 37
1 36 29
35 3 37
2 36 34
93
38
1 2 3
0 33 36
0 32 37
0 34 35
16 24 14
24 13 15
9 10 18
8 10 20
18 12 7
20 12 6
11 6 7
16 10 22
8 9 15
16 19 5
19 4 15
12 5 14
11 4 13
25 29 23
8 6 31
27 13 14
9 30 7
26 22 23
11 21 29
17 28 21
28 4 5
17 26 27
25 34 21
32 25 19
24 33 23
17 22 33
35 20 31
32 18 30
2 27 31
1 28 29
26 3 37
3 36 30
1 35 37
2 36 34
94
38
1 2 3
0 33 36
0 34 35
0 32 37
11 12 15
9 10 12
8 14 7
10 20 6
9 18 6
8 20 5
18 5 7
17 4 13
16 4 5
16 19 11
17 19 6
4 21 22
26 12 13
26 11 14
8 10 31
27 13 14
9 30 7
25 29 15
24 28 15
24 25 27
29 22 23
28 21 23
16 17 32
33 19 23
25 35 22
24 32 21
33 20 31
18 34 30
26 3 29
1 27 30
2 37 31
36 2 28
1 35 37
34 3 36
95
38
1 2 3
0 32 37
0 34 36
0 33 35
11 5 7
8 9 4
9 30 7
4 6 15
10 5 15
5 6 13
8 12 14
4 13 14
17 10 22
9 11 25
24 10 11
8 23 7
20 21 31
18 19 12
17 29 25
17 26 23
16 28 22
16 24 27
20 27 12
19 29 15
28 21 14
18 26 13
25 19 33
34 21 22
24 34 20
33 18 23
32 36 6
16 32 35
1 30 31
26 3 29
2 27 28
3 37 31
2 37 30
1 35 36
96
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 13
12 4 28
11 4 29
8 20 21
9 10 7
8 11 28
8 12 29
9 12 6
10 11 5
16 17 4
17 18 30
16 19 30
18 13 15
19 13 14
16 22 14
17 23 15
24 23 7
25 22 7
18 27 21
26 19 20
25 27 20
24 26 21
25 33 23
24 33 22
9 36 5
10 37 6
32 14 15
32 34 35
1 30 31
1 26 27
3 37 31
2 36 31
35 3 28
2 34 29
97
38
1 2 3
0 33 36
0 32 37
0 34 35
5 6 23
4 21 22
16 4 15
8 9 10
19 12 7
11 20 7
17 18 7
9 12 13
8 11 14
16 19 11
16 20 12
30 6 31
14 13 6
24 10 22
25 10 21
8 28 13
9 29 14
24 18 5
17 5 25
26 27 4
32 17 21
33 18 22
35 29 23
34 28 23
27 35 19
26 20 34
33 37 15
32 36 15
24 2 31
1 30 25
27 3 29
26 3 28
1 37 31
2 36 30
98
38
1 2 3
0 34 35
0 32 37
0 33 36
8 13 21
11 12 13
10 14 31
8 9 30
20 4 7
16 12 7
11 6 15
16 10 5
9 5 15
19 4 5
17 18 6
10 12 29
9 11 29
28 14 23
27 22 14
25 20 13
8 26 19
25 26 4
24 18 28
24 17 27
35 22 23
35 19 21
34 20 21
33 18 23
32 17 22
16 34 15
33 37 7
32 36 6
2 28 31
27 3 30
1 26 29
24 1 25
3 37 31
2 36 30
99
38
1 2 3
0 32 37
0 34 35
0 33 36
31 5 23
24 25 4
8 23 7
20 21 6
19 22 6
16 18 30
17 29 15
26 20 15
16 26 19
18 22 14
17 13 21
10 11 21
9 12 22
10 20 14
9 19 13
8 18 12
17 11 7
15 14 7
8 16 13
4 37 6
35 28 5
34 27 5
33 11 12
25 35 30
24 34 29
32 10 28
9 27 33
32 36 4
1 29 31
26 3 30
25 2 28
24 2 27
3 37 31
1 36 23
100
38
1 2 3
0 32 37
0 34 35
0 33 36
18 14 15
16 18 13
8 22 7
16 21 6
12 6 15
10 11 14
9 20 13
9 19 15
8 19 14
10 5 21
9 4 12
8 11 4
20 5 7
24 30 23
24 4 5
27 11 12
16 10 26
26 13 7
27 29 6
17 28 25
17 18 37
35 31 23
33 20 21
32 19 22
34 29 23
35 28 22
32 17 36
25 34 33
1 27 30
26 3 31
2 28 31
25 2 29
3 37 30
24 1 36
101
38
1 2 3
0 34 35
0 32 37
0 33 36
8 24 7
16 19 23
19 14 15
16 4 14
9 10 4
8 12 15
8 11 13
10 21 15
9 13 21
10 12 22
23 6 7
9 11 6
5 22 7
25 20 28
24 27 20
26 5 6
17 18 30
11 12 31
16 13 29
5 14 29
28 18 4
17 26 27
25 34 19
32 25 18
24 17 32
33 22 23
35 20 31
33 21 30
2 27 28
3 29 31
1 26 37
1 36 30
35 3 37
2 36 34
102
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 21 23
24 4 22
8 9 27
11 12 7
15 14 7
25 11 28
8 10 26
8 25 13
16 26 12
16 9 17
9 18 20
13 14 21
30 14 23
24 29 15
24 27 20
19 22 15
16 5 30
20 29 6
17 28 5
18 19 6
32 10 12
32 11 13
19 36 7
33 10 23
18 37 22
17 21 33
34 35 4
25 26 3
3 28 30
2 37 31
1 36 31
35 2 27
1 34 29
103
38
1 2 3
0 32 37
0 33 36
0 34 35
31 5 23
24 25 4
26 23 7
8 9 6
19 22 7
20 21 7
27 11 12
16 10 14
10 13 15
16 12 30
11 30 15
20 12 14
19 11 13
27 20 22
19 28 21
8 16 18
9 17 15
9 18 22
8 17 21
4 37 6
35 5 29
26 34 5
25 35 6
32 17 10
33 18 29
24 34 28
33 13 14
32 36 4
1 27 31
2 28 30
25 3 29
24 26 3
2 37 31
1 36 23
104
38
1 2 3
0 33 37
0 32 36
0 34 35
5 6 15
27 4 14
26 4 13
9 10 27
26 11 12
16 20 7
17 23 7
8 19 22
8 18 21
25 14 6
24 5 13
24 25 4
9 28 23
10 20 30
12 22 31
11 21 29
32 9 17
33 19 12
33 18 11
16 32 10
37 14 15
36 13 15
8 37 6
36 5 7
16 34 29
35 19 28
17 35 31
18 34 30
2 20 23
1 21 22
3 28 31
3 29 30
25 2 27
24 1 26
105
38
1 2 3
0 32 37
0 34 36
0 33 35
5 30 29
28 4 14
27 19 31
18 26 31
9 10 14
8 16 12
8 17 11
16 10 15
9 17 15
28 20 30
8 5 21
11 12 21
9 11 22
10 12 23
27 23 7
26 22 6
24 13 29
24 14 15
16 25 19
17 18 25
32 20 21
32 22 23
34 19 7
18 34 6
33 5 13
20 4 33
36 4 13
35 6 7
24 1 25
3 28 29
2 27 26
3 37 31
2 37 30
1 35 36
106
38
1 2 3
0 35 36
0 32 37
0 33 34
8 14 6
9 15 7
9 11 4
8 11 5
10 4 7
10 5 6
8 9 18
19 6 7
17 21 15
16 20 14
17 4 13
16 12 5
23 13 15
12 14 23
10 19 29
18 11 22
26 28 13
25 27 12
33 19 30
16 17 35
34 29 31
28 21 37
27 20 37
26 36 21
25 20 36
24 18 35
32 34 22
24 32 33
2 30 31
3 22 31
24 3 30
1 29 23
1 27 28
25 2 26
107
38
1 2 3
0 33 36
0 32 37
0 34 35
5 6 31
24 26 4
25 4 23
10 11 30
17 20 29
18 19 29
15 13 7
16 14 7
17 13 22
10 12 14
11 13 21
16 10 21
11 28 15
8 18 12
9 27 17
9 20 28
8 27 19
24 14 15
25 26 12
26 30 6
25 5 21
24 22 6
5 22 23
33 18 20
16 35 19
8 9 34
32 23 7
32 33 4
2 30 31
1 27 31
3 29 37
36 3 28
1 35 37
2 36 34
108
38
1 2 3
0 32 35
0 34 37
0 33 36
9 12 7
9 13 6
8 12 5
8 4 13
11 6 7
10 4 5
9 11 31
8 10 30
28 4 6
29 5 7
16 26 23
17 26 22
30 22 14
31 23 15
25 27 21
24 27 20
25 19 29
24 18 28
16 33 15
17 14 33
34 19 21
18 20 34
37 14 15
18 19 36
35 12 21
35 20 13
16 32 11
32 17 10
1 30 31
3 22 23
24 25 2
1 28 29
27 3 37
2 36 26
109
38
1 2 3
0 35 37
0 34 36
0 32 33
8 25 7
29 30 23
24 28 30
26 27 4
4 21 22
26 11 13
27 12 14
16 9 14
16 10 13
9 12 15
10 11 15
20 13 14
19 11 12
18 22 23
24 17 21
16 20 22
19 21 15
8 18 20
8 17 19
17 28 5
18 29 6
32 4 31
9 37 7
10 36 7
33 6 23
24 33 5
32 5 6
25 34 35
25 3 30
3 28 29
2 37 31
1 36 31
35 2 27
1 26 34
110
38
1 2 3
0 32 33
0 35 37
0 34 36
20 14 15
16 17 19
9 18 21
8 20 21
9 13 7
8 19 6
17 12 31
16 12 30
10 11 29
8 24 18
27 4 23
28 4 22
11 5 31
10 5 30
25 13 6
9 5 29
25 4 7
24 6 7
26 27 15
26 28 14
32 13 21
33 18 20
33 22 23
36 22 14
23 37 15
32 19 12
17 11 35
16 10 34
24 1 29
1 26 25
35 3 31
2 34 30
27 3 37
36 2 28
111
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
24 4 30
28 4 29
8 9 24
21 22 7
23 20 7
27 14 15
25 12 13
16 11 15
17 11 14
16 10 13
17 10 12
20 12 14
21 13 15
26 21 23
26 20 22
16 9 19
8 17 18
8 19 23
9 18 22
25 5 7
24 11 37
33 18 19
36 10 28
32 27 6
33 30 6
32 5 29
34 35 4
3 28 30
26 3 29
2 37 31
1 36 31
35 2 27
1 34 25
112
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
24 26 4
25 4 23
27 12 14
27 13 15
10 11 28
9 18 21
9 19 20
13 30 7
8 12 29
16 29 7
8 17 30
19 21 14
18 20 15
17 10 19
16 18 11
17 26 11
16 25 10
24 28 23
26 22 6
25 5 22
24 21 6
20 5 23
8 35 7
32 9 22
33 13 14
33 12 15
32 34 4
3 28 31
2 29 30
1 37 31
1 27 36
35 3 37
2 36 34
113
38
1 2 3
0 32 37
0 34 36
0 33 35
30 22 23
24 21 30
9 11 31
8 26 12
9 28 7
8 29 6
26 11 29
10 28 6
16 15 7
16 17 27
18 27 15
17 12 14
18 12 13
21 13 15
16 22 14
24 25 22
25 21 23
17 20 5
18 19 4
24 20 4
19 5 23
32 19 20
10 34 7
34 13 14
8 33 11
9 10 33
35 4 5
32 36 6
1 31 25
3 28 29
2 27 26
3 37 30
2 37 31
1 35 36
114
38
1 2 3
0 32 37
0 34 36
0 33 35
5 6 15
8 11 4
9 10 4
17 12 13
10 12 5
11 13 6
8 19 6
9 19 5
8 25 7
24 9 7
31 23 15
18 4 14
30 21 22
18 20 7
17 27 15
10 11 26
17 26 23
16 25 29
16 24 28
27 20 14
13 22 29
28 12 21
34 19 20
18 34 23
25 22 33
24 33 21
16 32 36
32 35 14
1 30 31
3 28 29
2 27 26
3 37 31
2 37 30
1 35 36
115
38
1 2 3
0 34 35
0 33 37
0 32 36
25 5 15
4 6 7
5 14 13
11 12 5
10 14 23
24 10 22
8 9 21
16 14 7
20 13 7
16 12 6
8 11 6
17 4 28
26 11 13
31 19 15
19 28 21
17 18 27
12 29 22
10 18 31
9 20 30
8 24 30
9 29 23
26 27 4
16 25 35
32 25 19
18 34 15
24 33 20
33 22 23
32 17 21
27 3 31
2 29 30
1 28 37
1 26 36
35 3 37
2 36 34
116
38
1 2 3
0 33 37
0 35 36
0 32 34
9 14 17
16 9 15
8 12 13
8 9 19
18 6 7
4 5 7
16 20 12
17 13 21
10 21 6
11 20 6
23 4 15
22 5 14
10 5 23
11 4 22
8 26 27
24 25 7
10 13 29
11 12 29
17 28 15
16 28 14
27 19 31
26 19 30
25 18 31
24 18 30
33 22 23
32 20 21
25 27 35
24 26 34
3 36 29
1 35 28
3 37 31
33 2 30
32 2 37
1 34 36
117
38
1 2 3
0 33 36
0 34 35
0 32 37
5 6 15
20 4 14
19 4 13
8 9 18
17 10 7
16 11 7
8 16 12
9 13 17
10 18 14
11 20 6
19 12 5
4 21 22
9 10 31
8 26 11
26 12 7
27 14 6
27 5 13
25 29 15
24 28 15
24 25 30
29 22 23
28 21 23
17 18 35
32 19 20
25 22 33
24 34 21
33 31 23
16 32 30
27 3 31
1 28 30
2 29 37
2 36 26
1 35 37
34 3 36
118
38
1 2 3
0 32 37
0 33 36
0 34 35
5 6 31
4 22 23
20 4 21
8 9 24
15 30 7
29 13 7
11 12 13
25 10 28
10 27 26
9 10 30
16 17 22
8 29 22
18 21 14
19 20 14
16 27 20
17 28 21
17 18 6
16 19 6
5 14 15
24 5 37
32 23 7
35 26 11
25 34 12
18 35 12
19 34 11
9 33 15
8 33 13
32 36 4
24 1 31
2 29 30
26 3 28
27 25 3
2 37 31
1 36 23
119
38
1 2 3
0 35 37
0 34 36
0 32 33
24 26 27
25 27 23
31 21 7
10 11 6
17 20 22
18 19 22
15 14 7
16 13 7
13 14 21
11 12 15
16 10 12
10 19 13
11 20 14
8 18 29
9 28 17
9 29 15
8 16 28
26 12 6
8 9 25
26 5 30
25 4 30
24 5 22
4 21 23
36 4 5
32 18 20
32 17 19
24 33 23
34 35 6
3 28 29
3 37 30
2 37 31
1 36 31
35 2 27
1 34 33
120
38
1 2 3
0 32 33
0 34 37
0 35 36
8 11 12
16 9 10
10 11 7
9 12 6
17 4 13
5 14 7
5 6 15
4 14 6
15 4 7
8 18 21
27 9 11
28 10 12
24 25 5
8 26 22
20 13 22
20 21 23
18 19 37
34 19 13
17 18 34
24 32 19
16 33 23
16 32 26
17 33 25
36 14 31
35 30 15
37 30 31
36 28 29
35 27 29
1 25 23
24 1 26
2 21 22
3 28 31
27 3 30
2 20 29
121
38
1 2 3
0 33 34
0 32 35
0 36 37
8 10 5
12 11 4
9 11 7
10 12 6
18 19 4
16 13 6
17 4 7
17 5 6
16 5 7
9 14 15
25 20 13
24 13 21
9 27 12
10 11 26
8 28 23
8 29 22
24 22 14
