298
1
38
1 2 3
6 8 17
4 12 14
11 20 23
7 8 25
11 15 25
14 21 24
9 19 26
10 18 26
17 19 28
16 18 27
12 22 24
15 22 23
20 21 37
12 21 35
15 20 35
13 14 32
16 17 32
19 31 34
18 30 33
30 31 36
28 29 34
27 29 33
1 25 26
3 28 31
3 27 30
2 23 24
1 29 37
2 22 36
62
38
1 2 3
0 36 37
0 32 35
0 33 34
5 6 31
4 28 30
4 27 29
11 13 17
12 16 19
12 15 18
11 14 20
7 10 29
8 9 30
7 20 23
10 17 26
9 19 24
8 18 25
7 14 21
9 16 22
8 15 22
10 13 21
17 20 35
18 19 34
13 24 36
15 23 37
16 26 37
14 25 36
6 28 33
5 27 32
6 11 35
5 12 34
4 32 33
2 28 31
3 27 31
3 22 30
2 21 29
1 23 26
1 24 25
63
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
4 24 30
4 25 26
8 9 30
7 23 29
7 22 27
13 15 23
14 16 23
16 18 20
10 14 20
11 13 22
10 16 22
11 12 15
21 26 28
12 19 26
18 25 28
12 13 24
17 24 25
9 14 15
8 10 11
5 20 21
6 19 21
6 17 18
9 29 35
17 19 32
8 27 33
5 7 33
4 32 34
3 28 31
2 29 30
1 31 37
1 27 36
3 35 37
2 34 36
64
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
4 29 30
4 23 24
8 12 28
7 11 14
10 13 27
9 14 15
8 13 15
7 16 26
9 11 17
8 10 17
10 11 16
12 15 22
13 14 21
19 20 25
18 22 24
18 21 23
17 20 24
16 19 23
6 20 22
6 19 21
18 29 32
12 30 33
9 28 37
7 27 36
5 25 33
5 26 32
4 34 35
1 25 30
1 26 29
3 31 37
2 31 36
3 28 35
2 27 34
65
38
1 2 3
0 33 36
0 34 35
0 32 37
12 13 15
9 10 11
8 11 20
8 10 19
6 7 18
5 12 16
5 7 20
5 6 19
4 9 17
4 14 16
13 17 18
4 21 22
9 13 27
12 14 27
8 14 26
7 11 30
6 10 31
15 25 29
15 24 28
24 25 26
22 23 29
21 23 28
18 23 32
16 17 33
22 25 33
21 24 34
19 31 35
20 30 32
3 26 31
1 27 28
2 29 37
2 30 36
1 35 37
3 34 36
66
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
4 24 30
4 23 29
8 9 27
7 11 25
7 10 26
9 12 25
8 12 26
10 11 14
17 18 27
12 15 16
14 18 19
14 17 20
13 16 19
13 15 20
15 17 21
16 18 22
19 24 28
20 23 28
6 22 30
5 21 29
8 10 37
9 11 32
7 13 36
21 22 32
6 24 33
5 23 33
4 34 35
1 26 28
1 29 30
3 31 37
2 31 36
3 27 35
2 25 34
67
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
4 29 30
4 23 24
18 25 26
9 26 27
8 10 13
9 14 15
12 13 15
11 14 27
9 11 17
10 12 17
10 11 16
15 22 28
13 14 21
7 19 20
18 22 24
18 21 23
17 20 24
16 19 23
6 20 22
6 19 21
7 30 33
7 8 36
8 12 37
16 29 32
5 28 33
5 25 32
4 34 35
1 28 30
1 25 29
3 31 37
2 31 36
3 26 35
2 27 34
68
38
1 2 3
0 36 37
0 32 33
0 34 35
6 8 9
6 7 10
4 5 16
5 9 15
4 10 15
4 7 13
5 8 14
12 13 14
11 19 28
9 11 31
10 11 30
7 8 29
6 22 23
18 24 25
17 26 27
12 20 21
19 23 37
19 29 36
16 24 32
16 20 36
17 22 33
17 28 32
18 31 35
18 30 34
12 25 33
15 21 37
14 27 35
13 26 34
2 22 25
2 24 28
3 27 31
3 26 30
1 21 23
1 20 29
69
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
4 24 30
4 28 29
20 21 24
22 23 24
12 15 16
11 17 29
10 26 27
9 18 19
18 22 26
19 23 27
9 17 21
9 20 25
10 15 20
12 13 23
12 14 22
7 16 17
7 15 25
8 13 19
8 14 18
5 7 8
16 21 33
11 13 37
11 14 36
6 30 33
6 10 32
5 28 32
4 34 35
1 29 30
1 25 28
3 31 37
2 31 36
3 27 35
2 26 34
70
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 29 30
4 23 24
9 13 27
9 14 26
7 8 25
11 12 17
10 13 16
10 14 15
7 11 15
8 12 16
12 13 20
11 14 20
10 18 19
17 22 25
17 24 28
15 16 23
22 23 28
18 21 24
6 20 21
6 19 22
9 18 37
8 30 33
7 29 32
19 21 36
5 27 33
5 26 32
4 34 35
3 27 30
3 26 29
2 31 37
1 31 36
2 28 35
1 25 34
71
38
1 2 3
0 33 36
0 32 37
0 34 35
5 6 9
4 7 11
4 8 10
5 10 12
6 11 13
4 23 24
6 7 16
5 8 16
7 15 17
8 14 17
13 20 22
12 19 21
10 11 27
12 13 30
23 25 28
15 22 29
14 21 29
15 20 31
14 19 31
9 18 30
9 26 28
18 26 27
24 25 33
16 25 32
18 24 32
19 20 33
17 23 35
21 22 34
2 27 28
1 26 29
3 31 37
3 30 36
1 35 37
2 34 36
72
38
1 2 3
0 35 37
0 34 36
0 32 33
24 26 27
23 25 27
7 8 31
6 18 21
6 19 20
10 11 14
9 12 16
9 15 29
10 15 22
14 21 28
9 13 18
11 12 19
10 19 29
18 20 22
7 14 17
8 15 16
8 17 21
7 13 20
12 17 25
5 26 30
4 25 30
5 22 24
4 23 28
4 5 36
13 26 34
11 16 32
23 24 33
6 32 35
3 29 31
3 30 37
2 28 37
1 31 36
2 27 35
1 33 34
73
38
1 2 3
0 35 37
0 34 36
0 32 33
24 26 27
23 25 27
7 8 31
6 18 21
6 19 20
10 11 14
9 12 16
9 15 29
10 15 22
14 21 22
9 13 18
11 12 19
10 19 29
18 20 28
7 14 17
8 15 16
8 17 21
7 13 20
12 13 25
5 26 30
4 25 30
5 22 24
4 23 28
4 5 36
17 26 34
11 16 32
23 24 33
6 32 35
3 29 31
3 30 37
2 28 37
1 31 36
2 27 35
1 33 34
74
38
1 2 3
0 34 35
0 32 37
0 33 36
13 22 24
12 14 24
8 20 21
9 14 20
6 9 19
7 8 10
9 17 18
12 13 18
5 11 22
4 11 21
5 7 19
16 25 28
15 23 29
10 23 28
10 11 29
8 14 31
6 7 31
6 13 30
4 12 30
16 17 27
4 5 26
15 26 27
24 25 35
23 25 33
15 17 34
16 18 33
21 22 32
19 20 32
2 30 31
3 27 29
1 28 37
1 26 36
3 35 37
2 34 36
75
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
4 26 29
4 25 30
8 9 28
7 16 19
7 17 18
11 12 15
10 14 20
10 13 27
12 17 20
11 17 27
10 16 21
8 15 22
9 13 14
9 19 22
8 18 21
11 13 24
15 19 24
16 18 23
22 26 28
20 21 25
6 24 29
5 23 30
12 14 32
7 23 34
5 25 35
6 26 33
4 32 33
3 27 31
2 30 31
1 28 37
1 29 36
3 35 37
2 34 36
76
38
1 2 3
0 32 37
0 34 35
0 33 36
14 15 18
13 16 18
9 11 22
8 11 19
7 16 21
6 10 14
9 15 19
6 7 15
13 14 20
5 12 21
4 9 12
4 10 11
5 8 20
23 24 30
4 5 24
7 10 27
12 16 26
8 13 26
6 27 29
17 25 28
17 18 37
23 31 35
20 21 33
19 22 32
23 29 34
22 28 35
17 32 36
25 33 34
1 27 30
3 26 31
2 28 31
2 25 29
3 30 37
1 24 36
77
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
4 26 30
4 25 29
8 9 28
7 16 19
7 17 18
11 12 15
10 14 20
10 13 27
12 17 20
11 17 27
10 16 21
8 15 22
9 13 14
9 19 22
8 18 21
11 13 24
15 19 24
16 18 23
22 26 28
20 21 25
6 24 30
5 23 29
12 14 32
7 23 34
6 26 35
5 25 33
4 32 33
3 27 31
2 30 31
1 28 37
1 29 36
3 35 37
2 34 36
78
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
4 21 22
4 23 24
8 9 10
7 11 14
7 13 26
7 12 25
8 20 30
10 15 26
9 16 25
8 16 18
12 23 28
13 14 24
18 24 28
14 17 23
20 21 27
11 19 22
5 19 30
5 20 29
6 15 18
6 16 17
10 13 33
9 12 33
19 29 32
15 17 32
22 27 37
11 21 36
4 34 35
1 27 28
1 25 26
3 31 37
2 31 36
3 30 35
2 29 34
79
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
4 26 29
4 25 30
8 9 28
7 17 19
7 16 18
11 12 20
10 13 21
10 15 27
11 14 27
13 19 20
12 18 21
9 19 22
8 18 22
9 15 17
8 14 16
10 14 24
11 15 23
16 17 24
21 26 28
20 22 25
6 24 29
5 23 30
12 13 32
7 23 34
5 25 35
6 26 33
4 32 33
3 27 31
2 30 31
1 28 37
1 29 36
3 35 37
2 34 36
80
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
4 26 30
4 25 29
8 9 28
7 17 19
7 16 18
11 12 20
10 13 21
10 15 27
11 14 27
13 19 20
12 18 21
9 19 22
8 18 22
9 15 17
8 14 16
10 14 24
11 15 23
16 17 24
21 26 28
20 22 25
6 24 30
5 23 29
12 13 32
7 23 34
6 26 35
5 25 33
4 32 33
3 27 31
2 30 31
1 28 37
1 29 36
3 35 37
2 34 36
81
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
4 26 29
4 25 30
8 9 28
7 17 19
7 16 18
11 12 20
10 13 27
10 15 21
11 14 21
13 19 20
12 18 27
9 19 22
8 18 22
9 15 17
8 14 16
10 14 24
12 13 23
16 17 24
21 26 28
20 22 25
6 24 29
5 23 30
11 15 32
7 23 34
5 25 35
6 26 33
4 32 33
3 27 31
2 30 31
1 28 37
1 29 36
3 35 37
2 34 36
82
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
4 24 28
4 29 30
8 9 24
7 20 23
7 21 22
14 15 27
12 13 25
11 15 17
11 14 16
10 13 17
10 12 16
13 15 21
12 14 20
20 22 27
21 23 26
8 17 18
9 16 19
9 18 23
8 19 22
5 7 25
11 24 36
19 29 37
10 18 32
5 30 33
6 26 33
6 28 32
4 34 35
1 27 30
1 28 29
3 31 37
2 31 36
3 25 35
2 26 34
83
38
1 2 3
0 35 37
0 34 36
0 32 33
25 26 31
23 24 26
20 22 30
19 21 30
9 18 24
8 10 16
9 12 15
15 17 27
10 13 17
12 14 28
13 15 16
10 11 14
9 14 22
11 12 21
8 19 20
7 18 22
6 18 21
7 17 20
6 16 19
5 29 31
5 8 25
4 24 29
4 5 36
11 28 34
13 27 35
23 25 33
6 7 32
4 23 32
3 30 31
3 29 37
2 27 37
1 28 36
2 26 35
1 33 34
84
38
1 2 3
0 34 35
0 32 37
0 33 36
14 22 24
13 21 24
7 8 20
6 11 18
6 10 19
10 17 18
8 9 12
7 12 19
10 11 14
5 20 22
4 12 21
16 25 28
15 23 29
9 23 28
7 9 29
8 11 30
6 13 30
5 14 31
4 13 31
16 17 27
4 5 26
15 26 27
24 25 35
23 25 33
15 17 34
16 18 33
19 20 32
21 22 32
2 30 31
3 27 29
1 28 37
1 26 36
3 35 37
2 34 36
85
38
1 2 3
0 32 37
0 34 36
0 33 35
18 20 31
11 12 28
10 24 28
17 22 29
18 26 29
10 11 30
6 9 25
5 9 24
5 14 23
15 19 23
12 16 17
13 16 21
14 15 22
7 14 21
4 8 27
13 20 27
4 19 26
15 17 25
7 16 25
12 13 24
6 11 23
10 21 22
8 20 34
18 19 34
5 6 33
7 8 36
9 32 33
4 32 35
1 30 31
3 28 30
2 26 27
3 31 37
2 29 37
1 35 36
86
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
4 21 22
4 23 24
8 9 25
7 10 26
7 11 27
8 12 28
9 12 14
10 11 13
12 18 20
11 17 19
20 22 30
19 21 29
14 18 23
13 17 24
14 16 24
13 15 23
5 16 30
5 15 29
6 17 20
6 18 19
7 28 33
8 27 33
9 26 37
10 25 36
16 22 32
15 21 32
4 34 35
1 29 30
1 25 26
3 31 37
2 31 36
3 28 35
2 27 34
87
38
1 2 3
0 33 37
0 34 35
0 32 36
12 14 15
11 13 15
7 13 16
6 8 17
7 9 19
8 10 16
9 12 17
5 14 20
4 10 20
5 6 18
4 11 18
4 5 19
6 9 31
7 10 31
13 14 29
8 15 30
11 12 28
23 25 26
23 24 27
21 22 30
22 26 29
21 27 28
21 24 33
22 25 35
20 25 32
18 24 34
19 23 33
16 17 32
3 28 31
1 26 30
2 29 37
2 27 36
3 35 37
1 34 36
88
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
4 26 29
4 25 30
8 9 28
7 16 19
7 17 18
13 15 21
12 15 20
11 14 21
10 14 20
12 13 17
10 11 16
8 15 22
9 14 27
9 19 22
8 18 27
11 13 24
10 12 23
16 18 24
21 26 28
20 22 25
6 24 29
5 23 30
17 19 32
7 23 34
5 25 35
6 26 33
4 32 33
3 27 31
2 30 31
1 28 37
1 29 36
3 35 37
2 34 36
89
38
1 2 3
0 34 35
0 32 37
0 33 36
7 21 29
12 27 28
8 27 30
4 8 9
6 7 20
7 24 25
18 19 20
16 17 20
5 13 26
12 14 15
13 22 23
13 17 18
11 18 25
11 15 19
10 15 16
10 17 23
8 10 11
4 31 36
14 24 34
14 19 35
9 22 35
9 16 34
12 30 37
5 6 37
5 29 36
4 28 33
6 26 32
21 32 33
2 30 31
3 29 31
1 22 25
1 23 24
3 21 28
2 26 27
90
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 24 30
4 28 29
8 9 24
7 21 23
7 20 22
11 17 27
10 13 16
16 18 25
11 14 18
13 15 26
14 16 17
11 12 15
10 15 23
12 13 22
20 21 26
9 19 23
8 19 22
9 18 21
8 17 20
5 7 25
12 24 37
14 19 33
10 28 36
6 27 32
6 30 33
5 29 32
4 34 35
3 28 30
3 26 29
2 31 37
1 31 36
2 27 35
1 25 34
91
38
1 2 3
0 34 35
0 32 37
0 33 36
7 21 29
20 27 28
11 27 30
4 8 9
7 18 25
7 19 20
11 22 24
6 10 12
11 13 14
12 15 17
12 16 23
13 16 18
14 15 19
13 19 23
8 15 24
9 16 17
5 9 26
4 31 36
10 25 35
14 17 35
10 18 34
8 22 34
20 30 37
5 6 37
5 29 36
4 28 33
6 26 32
21 32 33
2 30 31
3 29 31
1 24 25
1 22 23
3 21 28
2 26 27
92
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
4 26 30
4 25 29
8 9 28
7 17 19
7 16 18
14 15 20
12 15 27
11 13 20
12 14 21
10 13 27
10 11 18
9 19 22
8 18 22
9 15 17
8 16 21
10 12 24
13 19 23
16 17 24
21 26 28
20 22 25
6 24 30
5 23 29
11 14 32
7 23 34
6 26 35
5 25 33
4 32 33
3 27 31
2 30 31
1 28 37
1 29 36
3 35 37
2 34 36
93
38
1 2 3
0 33 36
0 32 37
0 34 35
14 16 24
13 15 24
9 10 18
8 10 20
7 12 18
6 12 20
6 7 11
10 16 22
8 9 15
5 16 19
4 15 19
5 12 14
4 11 13
23 25 29
6 8 31
13 14 27
7 9 30
22 23 26
11 21 29
17 21 28
4 5 28
17 26 27
21 25 34
19 25 32
23 24 33
17 22 33
20 31 35
18 30 32
2 27 31
1 28 29
3 26 37
3 30 36
1 35 37
2 34 36
94
38
1 2 3
0 33 36
0 34 35
0 32 37
11 12 15
9 10 12
7 8 14
6 10 20
6 9 18
5 8 20
5 7 18
4 13 17
4 5 16
11 16 19
6 17 19
4 21 22
12 13 26
11 14 26
8 10 31
13 14 27
7 9 30
15 25 29
15 24 28
24 25 27
22 23 29
21 23 28
16 17 32
19 23 33
22 25 35
21 24 32
20 31 33
18 30 34
3 26 29
1 27 30
2 31 37
2 28 36
1 35 37
3 34 36
95
38
1 2 3
0 32 37
0 34 36
0 33 35
5 7 11
4 8 9
7 9 30
4 6 15
5 10 15
5 6 13
8 12 14
4 13 14
10 17 22
9 11 25
10 11 24
7 8 23
20 21 31
12 18 19
17 25 29
17 23 26
16 22 28
16 24 27
12 20 27
15 19 29
14 21 28
13 18 26
19 25 33
21 22 34
20 24 34
18 23 33
6 32 36
16 32 35
1 30 31
3 26 29
2 27 28
3 31 37
2 30 37
1 35 36
96
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 13
4 12 28
4 11 29
8 20 21
7 9 10
8 11 28
8 12 29
6 9 12
5 10 11
4 16 17
17 18 30
16 19 30
13 15 18
13 14 19
14 16 22
15 17 23
7 23 24
7 22 25
18 21 27
19 20 26
20 25 27
21 24 26
23 25 33
22 24 33
5 9 36
6 10 37
14 15 32
32 34 35
1 30 31
1 26 27
3 31 37
2 31 36
3 28 35
2 29 34
97
38
1 2 3
0 33 36
0 32 37
0 34 35
5 6 23
4 21 22
4 15 16
8 9 10
7 12 19
7 11 20
7 17 18
9 12 13
8 11 14
11 16 19
12 16 20
6 30 31
6 13 14
10 22 24
10 21 25
8 13 28
9 14 29
5 18 24
5 17 25
4 26 27
17 21 32
18 22 33
23 29 35
23 28 34
19 27 35
20 26 34
15 33 37
15 32 36
2 24 31
1 25 30
3 27 29
3 26 28
1 31 37
2 30 36
98
38
1 2 3
0 34 35
0 32 37
0 33 36
8 13 21
11 12 13
10 14 31
8 9 30
4 7 20
7 12 16
6 11 15
5 10 16
5 9 15
4 5 19
6 17 18
10 12 29
9 11 29
14 23 28
14 22 27
13 20 25
8 19 26
4 25 26
18 24 28
17 24 27
22 23 35
19 21 35
20 21 34
18 23 33
17 22 32
15 16 34
7 33 37
6 32 36
2 28 31
3 27 30
1 26 29
1 24 25
3 31 37
2 30 36
99
38
1 2 3
0 32 37
0 34 35
0 33 36
5 23 31
4 24 25
7 8 23
6 20 21
6 19 22
16 18 30
15 17 29
15 20 26
16 19 26
14 18 22
13 17 21
10 11 21
9 12 22
10 14 20
9 13 19
8 12 18
7 11 17
7 14 15
8 13 16
4 6 37
5 28 35
5 27 34
11 12 33
25 30 35
24 29 34
10 28 32
9 27 33
4 32 36
1 29 31
3 26 30
2 25 28
2 24 27
3 31 37
1 23 36
100
38
1 2 3
0 32 37
0 34 35
0 33 36
14 15 18
13 16 18
7 8 22
6 16 21
6 12 15
10 11 14
9 13 20
9 15 19
8 14 19
5 10 21
4 9 12
4 8 11
5 7 20
23 24 30
4 5 24
11 12 27
10 16 26
7 13 26
6 27 29
17 25 28
17 18 37
23 31 35
20 21 33
19 22 32
23 29 34
22 28 35
17 32 36
25 33 34
1 27 30
3 26 31
2 28 31
2 25 29
3 30 37
1 24 36
101
38
1 2 3
0 34 35
0 32 37
0 33 36
7 8 24
16 19 23
14 15 19
4 14 16
4 9 10
8 12 15
8 11 13
10 15 21
9 13 21
10 12 22
6 7 23
6 9 11
5 7 22
20 25 28
20 24 27
5 6 26
17 18 30
11 12 31
13 16 29
5 14 29
4 18 28
17 26 27
19 25 34
18 25 32
17 24 32
22 23 33
20 31 35
21 30 33
2 27 28
3 29 31
1 26 37
1 30 36
3 35 37
2 34 36
102
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 21 23
4 22 24
8 9 27
7 11 12
7 14 15
11 25 28
8 10 26
8 13 25
12 16 26
9 16 17
9 18 20
13 14 21
14 23 30
15 24 29
20 24 27
15 19 22
5 16 30
6 20 29
5 17 28
6 18 19
10 12 32
11 13 32
7 19 36
10 23 33
18 22 37
17 21 33
4 34 35
3 25 26
3 28 30
2 31 37
1 31 36
2 27 35
1 29 34
103
38
1 2 3
0 32 37
0 33 36
0 34 35
5 23 31
4 24 25
7 23 26
6 8 9
7 19 22
7 20 21
11 12 27
10 14 16
10 13 15
12 16 30
11 15 30
12 14 20
11 13 19
20 22 27
19 21 28
8 16 18
9 15 17
9 18 22
8 17 21
4 6 37
5 29 35
5 26 34
6 25 35
10 17 32
18 29 33
24 28 34
13 14 33
4 32 36
1 27 31
2 28 30
3 25 29
3 24 26
2 31 37
1 23 36
104
38
1 2 3
0 33 37
0 32 36
0 34 35
5 6 15
4 14 27
4 13 26
9 10 27
11 12 26
7 16 20
7 17 23
8 19 22
8 18 21
6 14 25
5 13 24
4 24 25
9 23 28
10 20 30
12 22 31
11 21 29
9 17 32
12 19 33
11 18 33
10 16 32
14 15 37
13 15 36
6 8 37
5 7 36
16 29 34
19 28 35
17 31 35
18 30 34
2 20 23
1 21 22
3 28 31
3 29 30
2 25 27
1 24 26
105
38
1 2 3
0 32 37
0 34 36
0 33 35
5 29 30
4 14 28
19 27 31
18 26 31
9 10 14
8 12 16
8 11 17
10 15 16
9 15 17
20 28 30
5 8 21
11 12 21
9 11 22
10 12 23
7 23 27
6 22 26
13 24 29
14 15 24
16 19 25
17 18 25
20 21 32
22 23 32
7 19 34
6 18 34
5 13 33
4 20 33
4 13 36
6 7 35
1 24 25
3 28 29
2 26 27
3 31 37
2 30 37
1 35 36
106
38
1 2 3
0 35 36
0 32 37
0 33 34
6 8 14
7 9 15
4 9 11
5 8 11
4 7 10
5 6 10
8 9 18
6 7 19
15 17 21
14 16 20
4 13 17
5 12 16
13 15 23
12 14 23
10 19 29
11 18 22
13 26 28
12 25 27
19 30 33
16 17 35
29 31 34
21 28 37
20 27 37
21 26 36
20 25 36
18 24 35
22 32 34
24 32 33
2 30 31
3 22 31
3 24 30
1 23 29
1 27 28
2 25 26
107
38
1 2 3
0 33 36
0 32 37
0 34 35
5 6 31
4 24 26
4 23 25
10 11 30
17 20 29
18 19 29
7 13 15
7 14 16
13 17 22
10 12 14
11 13 21
10 16 21
11 15 28
8 12 18
9 17 27
9 20 28
8 19 27
14 15 24
12 25 26
6 26 30
5 21 25
6 22 24
5 22 23
18 20 33
16 19 35
8 9 34
7 23 32
4 32 33
2 30 31
1 27 31
3 29 37
3 28 36
1 35 37
2 34 36
108
38
1 2 3
0 32 35
0 34 37
0 33 36
7 9 12
6 9 13
5 8 12
4 8 13
6 7 11
4 5 10
9 11 31
8 10 30
4 6 28
5 7 29
16 23 26
17 22 26
14 22 30
15 23 31
21 25 27
20 24 27
19 25 29
18 24 28
15 16 33
14 17 33
19 21 34
18 20 34
14 15 37
18 19 36
12 21 35
13 20 35
11 16 32
10 17 32
1 30 31
3 22 23
2 24 25
1 28 29
3 27 37
2 26 36
109
38
1 2 3
0 35 37
0 34 36
0 32 33
7 8 25
23 29 30
24 28 30
4 26 27
4 21 22
11 13 26
12 14 27
9 14 16
10 13 16
9 12 15
10 11 15
13 14 20
11 12 19
18 22 23
17 21 24
16 20 22
15 19 21
8 18 20
8 17 19
5 17 28
6 18 29
4 31 32
7 9 37
7 10 36
6 23 33
5 24 33
5 6 32
25 34 35
3 25 30
3 28 29
2 31 37
1 31 36
2 27 35
1 26 34
110
38
1 2 3
0 32 33
0 35 37
0 34 36
14 15 20
16 17 19
9 18 21
8 20 21
7 9 13
6 8 19
12 17 31
12 16 30
10 11 29
8 18 24
4 23 27
4 22 28
5 11 31
5 10 30
6 13 25
5 9 29
4 7 25
6 7 24
15 26 27
14 26 28
13 21 32
18 20 33
22 23 33
14 22 36
15 23 37
12 19 32
11 17 35
10 16 34
1 24 29
1 25 26
3 31 35
2 30 34
3 27 37
2 28 36
111
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 24 30
4 28 29
8 9 24
7 21 22
7 20 23
14 15 27
12 13 25
11 15 16
11 14 17
10 13 16
10 12 17
12 14 20
13 15 21
21 23 26
20 22 26
9 16 19
8 17 18
8 19 23
9 18 22
5 7 25
11 24 37
18 19 33
10 28 36
6 27 32
6 30 33
5 29 32
4 34 35
3 28 30
3 26 29
2 31 37
1 31 36
2 27 35
1 25 34
112
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
4 24 26
4 23 25
12 14 27
13 15 27
10 11 28
9 18 21
9 19 20
7 13 30
8 12 29
7 16 29
8 17 30
14 19 21
15 18 20
10 17 19
11 16 18
11 17 26
10 16 25
23 24 28
6 22 26
5 22 25
6 21 24
5 20 23
7 8 35
9 22 32
13 14 33
12 15 33
4 32 34
3 28 31
2 29 30
1 31 37
1 27 36
3 35 37
2 34 36
113
38
1 2 3
0 32 37
0 34 36
0 33 35
22 23 30
21 24 30
9 11 31
8 12 26
7 9 28
6 8 29
11 26 29
6 10 28
7 15 16
16 17 27
15 18 27
12 14 17
12 13 18
13 15 21
14 16 22
22 24 25
21 23 25
5 17 20
4 18 19
4 20 24
5 19 23
19 20 32
7 10 34
13 14 34
8 11 33
9 10 33
4 5 35
6 32 36
1 25 31
3 28 29
2 26 27
3 30 37
2 31 37
1 35 36
114
38
1 2 3
0 32 37
0 34 36
0 33 35
5 6 15
4 8 11
4 9 10
12 13 17
5 10 12
6 11 13
6 8 19
5 9 19
7 8 25
7 9 24
15 23 31
4 14 18
21 22 30
7 18 20
15 17 27
10 11 26
17 23 26
16 25 29
16 24 28
14 20 27
13 22 29
12 21 28
19 20 34
18 23 34
22 25 33
21 24 33
16 32 36
14 32 35
1 30 31
3 28 29
2 26 27
3 31 37
2 30 37
1 35 36
115
38
1 2 3
0 34 35
0 33 37
0 32 36
5 15 25
4 6 7
5 13 14
5 11 12
10 14 23
10 22 24
8 9 21
7 14 16
7 13 20
6 12 16
6 8 11
4 17 28
11 13 26
15 19 31
19 21 28
17 18 27
12 22 29
10 18 31
9 20 30
8 24 30
9 23 29
4 26 27
16 25 35
19 25 32
15 18 34
20 24 33
22 23 33
17 21 32
3 27 31
2 29 30
1 28 37
1 26 36
3 35 37
2 34 36
116
38
1 2 3
0 33 37
0 35 36
0 32 34
9 14 17
9 15 16
8 12 13
8 9 19
6 7 18
4 5 7
12 16 20
13 17 21
6 10 21
6 11 20
4 15 23
5 14 22
5 10 23
4 11 22
8 26 27
7 24 25
10 13 29
11 12 29
15 17 28
14 16 28
19 27 31
19 26 30
18 25 31
18 24 30
22 23 33
20 21 32
25 27 35
24 26 34
3 29 36
1 28 35
3 31 37
2 30 33
2 32 37
1 34 36
117
38
1 2 3
0 33 36
0 34 35
0 32 37
5 6 15
4 14 20
4 13 19
8 9 18
7 10 17
7 11 16
8 12 16
9 13 17
10 14 18
6 11 20
5 12 19
4 21 22
9 10 31
8 11 26
7 12 26
6 14 27
5 13 27
15 25 29
15 24 28
24 25 30
22 23 29
21 23 28
17 18 35
19 20 32
22 25 33
21 24 34
23 31 33
16 30 32
3 27 31
1 28 30
2 29 37
2 26 36
1 35 37
3 34 36
118
38
1 2 3
0 32 37
0 33 36
0 34 35
5 6 31
4 22 23
4 20 21
8 9 24
7 15 30
7 13 29
11 12 13
10 25 28
10 26 27
9 10 30
16 17 22
8 22 29
14 18 21
14 19 20
16 20 27
17 21 28
6 17 18
6 16 19
5 14 15
5 24 37
7 23 32
11 26 35
12 25 34
12 18 35
11 19 34
9 15 33
8 13 33
4 32 36
1 24 31
2 29 30
3 26 28
3 25 27
2 31 37
1 23 36
119
38
1 2 3
0 35 37
0 34 36
0 32 33
24 26 27
23 25 27
7 21 31
6 10 11
17 20 22
18 19 22
7 14 15
7 13 16
13 14 21
11 12 15
10 12 16
10 13 19
11 14 20
8 18 29
9 17 28
9 15 29
8 16 28
6 12 26
8 9 25
5 26 30
4 25 30
5 22 24
4 21 23
4 5 36
18 20 32
17 19 32
23 24 33
6 34 35
3 28 29
3 30 37
2 31 37
1 31 36
2 27 35
1 33 34
120
38
1 2 3
0 32 33
0 34 37
0 35 36
8 11 12
9 10 16
7 10 11
6 9 12
4 13 17
5 7 14
5 6 15
4 6 14
4 7 15
8 18 21
9 11 27
10 12 28
5 24 25
8 22 26
13 20 22
20 21 23
18 19 37
13 19 34
17 18 34
19 24 32
16 23 33
16 26 32
17 25 33
14 31 36
15 30 35
30 31 37
28 29 36
27 29 35
1 23 25
1 24 26
2 21 22
3 28 31
3 27 30
2 20 29
121
38
1 2 3
0 33 34
0 32 35
0 36 37
5 8 10
4 11 12
7 9 11
6 10 12
4 18 19
6 13 16
4 7 17
5 6 17
5 7 16
9 14 15
13 20 25
13 21 24
9 12 27
10 11 26
8 23 28
8 22 29
14 22 24
