270
1
26
1 2 3
5 14 16
6 15 17
7 18 19
8 20 21
9 10 17
9 11 22
10 23 24
11 14 23
12 20 24
12 21 25
13 18 25
13 19 24
15 23 25
16 17 22
16 18 21
19 20 22
89
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 14 16
6 15 17
7 18 19
8 20 21
9 10 22
9 11 16
10 15 23
11 22 23
12 20 24
12 21 25
13 18 25
13 19 24
14 17 24
16 17 25
18 21 22
19 20 23
90
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 14 16
6 15 17
7 18 19
8 20 21
9 10 22
9 11 16
10 15 23
11 22 24
12 20 24
12 21 25
13 18 25
13 19 24
14 17 23
16 22 25
17 18 21
19 20 23
91
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 14 16
6 15 17
7 18 19
8 20 21
9 10 22
9 11 16
10 15 23
11 23 24
12 20 24
12 21 25
13 18 25
13 19 24
14 23 25
16 17 22
17 18 21
19 20 22
92
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 14 16
6 15 17
7 18 19
8 20 21
9 10 22
9 11 23
10 17 23
11 16 22
12 20 24
12 21 25
13 18 25
13 19 24
14 17 24
15 16 25
18 21 22
19 20 23
93
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 14 16
6 15 17
7 18 19
8 20 21
9 10 22
9 11 23
10 17 23
11 16 24
12 20 24
12 21 25
13 18 25
13 19 24
14 23 25
15 16 22
17 18 21
19 20 22
94
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 14 16
6 15 17
7 18 19
8 20 21
9 10 22
9 11 23
10 17 24
11 16 22
12 20 24
12 21 25
13 18 25
13 19 24
14 17 23
15 22 25
16 18 21
19 20 23
95
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 14 16
6 15 17
7 18 19
8 20 21
9 10 22
9 11 23
10 23 24
11 22 25
12 20 24
12 21 25
13 18 25
13 19 24
14 17 23
15 16 22
16 18 21
17 19 20
96
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 14 16
6 17 18
7 19 20
8 21 22
9 10 17
9 16 18
10 15 23
11 14 23
11 15 24
12 21 24
12 22 25
13 19 25
13 20 24
16 17 25
18 19 22
20 21 23
97
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 14 16
6 17 18
7 19 20
8 21 22
9 10 17
9 18 23
10 18 24
11 14 23
11 15 16
12 21 24
12 22 25
13 19 25
13 20 24
15 17 25
16 19 22
20 21 23
98
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 14 16
6 17 18
7 19 20
8 21 22
9 10 17
9 18 23
10 23 24
11 14 23
11 15 25
12 21 24
12 22 25
13 19 25
13 20 24
15 16 17
16 19 22
18 20 21
99
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 14 16
6 17 18
7 19 20
8 21 22
9 10 23
9 16 17
10 15 18
11 15 23
11 16 24
12 21 24
12 22 25
13 19 25
13 20 24
14 17 25
18 19 22
20 21 23
100
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 14 16
6 17 18
7 19 20
8 21 22
9 10 23
9 16 17
10 15 24
11 15 23
11 19 21
12 18 22
12 21 25
13 18 20
13 19 25
14 17 24
16 23 25
20 22 24
101
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 16
7 13 18
8 12 19
9 11 17
9 16 20
10 11 15
10 14 21
12 22 23
13 24 25
15 22 24
17 23 25
18 20 25
18 21 24
19 20 23
19 21 22
102
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 16
7 18 19
8 20 21
9 11 17
9 16 22
10 11 15
10 14 23
12 20 24
12 21 25
13 18 25
13 19 24
15 23 24
17 22 25
18 21 22
19 20 23
103
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 16
7 18 19
8 20 21
9 11 17
9 22 23
10 11 22
10 14 23
12 20 24
12 21 25
13 18 25
13 19 24
15 16 24
15 17 25
18 21 22
19 20 23
104
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 16
7 18 19
8 20 21
9 11 17
9 22 23
10 11 22
10 14 24
12 20 23
12 21 25
13 18 25
13 19 23
15 16 24
15 18 21
17 22 25
19 20 24
105
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 16
7 18 19
8 20 21
9 11 17
9 22 23
10 11 24
10 14 22
12 20 23
12 21 25
13 18 25
13 19 23
15 17 24
15 18 21
16 22 25
19 20 24
106
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 16
7 18 19
8 20 21
9 11 22
9 17 23
10 11 23
10 15 22
12 20 24
12 21 25
13 18 25
13 19 24
14 17 24
15 16 25
18 21 22
19 20 23
107
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 16
7 18 19
8 20 21
9 11 22
9 17 23
10 11 23
10 15 24
12 20 24
12 21 25
13 18 25
13 19 24
14 23 25
15 16 22
17 18 21
19 20 22
108
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 16
7 18 19
8 20 21
9 11 22
9 23 24
10 11 23
10 22 25
12 20 24
12 21 25
13 18 25
13 19 24
14 17 23
15 16 22
15 18 21
17 19 20
109
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 18
7 19 20
8 21 22
9 11 16
9 17 18
10 14 23
10 15 24
11 15 23
12 21 24
12 22 25
13 19 25
13 20 24
16 18 25
17 19 22
20 21 23
110
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 18
7 19 20
8 21 22
9 11 16
9 17 23
10 14 23
10 15 18
11 17 24
12 21 24
12 22 25
13 19 25
13 20 24
15 16 25
18 19 22
20 21 23
111
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 18
7 19 20
8 21 22
9 11 16
9 17 23
10 14 23
10 15 24
11 23 25
12 21 24
12 22 25
13 19 25
13 20 24
15 16 18
17 19 22
18 20 21
112
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 18
7 19 20
8 21 22
9 11 16
9 17 23
10 14 24
10 15 18
11 17 24
12 21 23
12 22 25
13 19 25
13 20 23
15 19 22
16 18 25
20 21 24
113
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 18
7 19 20
8 21 22
9 11 16
9 18 23
10 14 23
10 18 24
11 15 17
12 21 24
12 22 25
13 19 25
13 20 24
15 16 25
17 19 22
20 21 23
114
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 18
7 19 20
8 21 22
9 11 16
9 23 24
10 14 23
10 18 25
11 17 23
12 21 24
12 22 25
13 19 25
13 20 24
15 16 18
15 19 22
17 20 21
115
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 18
7 19 20
8 21 22
9 11 23
9 16 18
10 15 23
10 18 24
11 15 17
12 21 24
12 22 25
13 19 25
13 20 24
14 16 25
17 19 22
20 21 23
116
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 18
7 19 20
8 21 22
9 11 23
9 16 18
10 15 23
10 19 21
11 15 24
12 17 22
12 21 25
13 17 20
13 19 25
14 16 24
18 23 25
20 22 24
117
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 18
7 19 20
8 21 22
9 11 23
9 16 18
10 15 24
10 18 23
11 15 17
12 21 24
12 22 25
13 19 25
13 20 24
14 17 25
16 19 22
20 21 23
118
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 14 18
7 19 20
8 21 22
9 11 23
9 18 24
10 18 23
10 19 21
11 15 16
12 17 22
12 21 25
13 17 20
13 19 25
14 16 24
15 23 25
20 22 24
119
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 14 20
8 15 21
9 12 21
9 13 22
10 20 21
10 23 24
11 22 23
11 24 25
12 16 25
13 14 16
15 18 24
17 18 25
17 19 22
19 20 23
120
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 14 20
8 15 21
9 12 21
9 13 22
10 20 23
10 24 25
11 21 22
11 23 24
12 16 24
13 14 18
15 18 25
16 19 25
17 19 20
17 22 23
121
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 14 20
8 15 21
9 12 21
9 13 22
10 21 22
10 23 24
11 20 23
11 24 25
12 18 24
13 14 16
15 16 25
17 18 25
17 19 20
19 22 23
122
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 14 20
8 15 21
9 12 21
9 13 22
10 22 23
10 24 25
11 20 21
11 23 24
12 18 25
13 14 18
15 16 24
16 19 25
17 19 22
17 20 23
123
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 14 20
8 15 21
9 12 22
9 13 20
10 20 21
10 23 24
11 22 23
11 24 25
12 15 16
13 16 25
14 18 24
17 18 25
17 19 22
19 21 23
124
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 14 20
8 15 21
9 12 22
9 13 20
10 20 22
10 23 24
11 21 23
11 24 25
12 15 16
13 18 24
14 16 25
17 18 25
17 19 21
19 22 23
125
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 14 20
8 15 21
9 12 22
9 13 20
10 21 23
10 24 25
11 20 22
11 23 24
12 15 18
13 16 24
14 18 25
16 19 25
17 19 21
17 22 23
126
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 14 20
8 15 21
9 12 22
9 13 20
10 22 23
10 24 25
11 20 21
11 23 24
12 15 18
13 18 25
14 16 24
16 19 25
17 19 22
17 21 23
127
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 14 20
8 16 21
9 12 22
9 20 23
10 13 24
10 21 25
11 20 22
11 21 24
12 15 18
13 17 19
14 18 23
15 22 25
16 19 25
17 23 24
128
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 14 20
8 18 21
9 12 22
9 20 23
10 20 22
10 21 24
11 13 24
11 21 25
12 15 16
13 17 19
14 16 23
15 22 25
17 18 25
19 23 24
129
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 14 20
8 21 22
9 12 21
9 16 23
10 15 24
10 23 25
11 20 21
11 23 24
12 18 22
13 14 18
13 20 25
15 17 19
16 19 25
17 22 24
130
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 14 20
8 21 22
9 12 21
9 18 23
10 20 21
10 23 24
11 15 24
11 23 25
12 16 22
13 14 16
13 20 25
15 17 19
17 18 25
19 22 24
131
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 14 20
8 21 22
9 12 21
9 20 23
10 20 21
10 24 25
11 22 24
11 23 25
12 15 16
13 14 16
13 18 25
15 19 24
17 18 23
17 19 22
132
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 14 20
8 21 22
9 12 21
9 20 23
10 22 24
10 23 25
11 20 21
11 24 25
12 15 18
13 14 18
13 16 25
15 17 24
16 19 23
17 19 22
133
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 16 20
8 21 22
9 17 23
9 24 25
10 12 21
10 14 24
11 20 21
11 23 24
12 18 22
13 16 18
13 20 25
14 19 25
15 17 19
15 22 23
134
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 16 20
8 21 22
9 20 21
9 23 24
10 12 21
10 18 23
11 17 24
11 23 25
12 14 22
13 14 16
13 20 25
15 17 19
15 18 25
19 22 24
135
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 16 20
8 21 22
9 20 21
9 23 24
10 12 21
10 20 25
11 22 23
11 24 25
12 14 17
13 14 16
13 18 24
15 18 25
15 19 22
17 19 23
136
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 18 20
8 19 21
9 20 21
9 22 23
10 22 24
10 23 25
11 12 21
11 13 24
12 14 25
13 14 18
15 16 25
15 17 24
16 19 23
17 20 22
137
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 18 20
8 19 21
9 20 21
9 22 23
10 22 24
10 23 25
11 12 24
11 13 20
12 14 19
13 14 25
15 16 25
15 17 24
16 18 23
17 21 22
138
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 18 20
8 19 21
9 20 22
9 23 24
10 21 23
10 24 25
11 12 22
11 13 20
12 14 19
13 16 24
14 18 25
15 16 25
15 17 21
17 22 23
139
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 18 20
8 19 21
9 21 22
9 23 24
10 20 23
10 24 25
11 12 21
11 13 22
12 16 24
13 14 18
14 19 25
15 16 25
15 17 20
17 22 23
140
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 18 20
8 21 22
9 19 23
9 24 25
10 20 21
10 23 24
11 12 21
11 14 24
12 16 22
13 16 18
13 20 25
14 17 25
15 17 19
15 22 23
141
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 18 20
8 21 22
9 20 21
9 23 24
10 19 23
10 24 25
11 12 21
11 16 24
12 14 22
13 14 18
13 20 25
15 16 25
15 17 19
17 22 23
142
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 18 20
8 21 22
9 20 21
9 23 24
10 22 23
10 24 25
11 12 21
11 20 25
12 14 19
13 14 18
13 16 24
15 16 25
15 17 22
17 19 23
143
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 18 20
8 21 22
9 21 23
9 24 25
10 20 22
10 23 24
11 12 22
11 20 25
12 16 19
13 14 24
13 16 18
14 17 25
15 17 21
15 19 23
144
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 20 21
8 22 23
9 16 18
9 17 19
10 14 19
10 15 24
11 14 25
11 15 16
12 22 24
12 23 25
13 20 25
13 21 24
17 20 23
18 21 22
145
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 20 21
8 22 23
9 16 18
9 17 24
10 14 24
10 15 18
11 14 17
11 20 22
12 19 23
12 22 25
13 19 21
13 20 25
15 16 25
21 23 24
146
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 20 21
8 22 23
9 16 18
9 19 24
10 14 19
10 18 25
11 14 17
11 15 16
12 22 24
12 23 25
13 20 25
13 21 24
15 20 23
17 21 22
147
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 20 21
8 22 23
9 16 18
9 19 24
10 14 19
10 20 22
11 14 24
11 15 16
12 17 23
12 22 25
13 17 21
13 20 25
15 18 25
21 23 24
148
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 20 21
8 22 23
9 16 20
9 17 24
10 14 24
10 15 20
11 21 22
11 23 25
12 14 17
12 18 23
13 18 25
13 19 21
15 16 25
19 22 24
149
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 20 21
8 22 23
9 16 20
9 18 22
10 14 21
10 20 24
11 15 23
11 22 25
12 14 17
12 16 24
13 15 19
13 18 25
17 21 25
19 23 24
150
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 20 21
8 22 23
9 16 20
9 21 24
10 14 21
10 18 22
11 17 23
11 22 25
12 14 24
12 15 16
13 17 19
13 18 25
15 20 25
19 23 24
151
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 20 21
8 22 23
9 18 20
9 19 24
10 21 22
10 23 25
11 14 24
11 15 20
12 14 19
12 16 23
13 16 25
13 17 21
15 18 25
17 22 24
152
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 20 21
8 22 23
9 18 20
9 21 24
10 19 22
10 23 25
11 14 21
11 16 23
12 14 24
12 15 18
13 16 25
13 17 19
15 20 25
17 22 24
153
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 20 21
8 22 23
9 18 22
9 19 24
10 20 23
10 21 25
11 14 24
11 15 22
12 16 25
12 17 23
13 14 19
13 16 21
15 18 25
17 20 24
154
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 14 15
5 16 17
6 18 19
7 20 21
8 22 23
9 18 22
9 23 24
10 19 20
10 21 25
11 14 23
11 16 21
12 16 25
12 17 19
13 14 24
13 15 18
15 22 25
17 20 24
155
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 12 16
7 11 17
8 16 18
9 17 19
10 20 21
11 13 22
12 14 22
13 20 23
14 21 24
15 18 24
15 19 23
16 17 25
18 21 25
19 20 25
22 23 24
156
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 12 16
7 11 17
8 16 18
9 19 20
10 17 21
11 13 22
12 15 18
13 17 23
14 21 24
14 22 25
15 19 25
16 20 24
18 24 25
19 22 23
20 21 23
157
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 12 16
7 11 17
8 16 18
9 19 20
10 19 21
11 13 22
12 18 22
13 17 23
14 15 24
14 21 25
15 20 23
16 17 25
18 21 24
19 23 25
20 22 24
158
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 13 16
7 14 17
8 11 18
9 12 19
10 16 19
11 15 20
12 21 22
13 21 23
14 15 24
16 23 25
17 18 25
17 23 24
18 20 22
19 22 25
20 21 24
159
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 13 16
7 16 17
8 11 18
9 19 20
10 18 21
11 12 22
12 18 23
13 15 17
14 21 24
14 22 25
15 19 25
16 20 24
17 24 25
19 22 23
20 21 23
160
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 14 16
7 13 17
8 12 15
9 11 18
10 13 19
11 20 21
12 19 22
14 23 24
15 17 25
16 22 23
16 24 25
17 20 24
18 20 25
18 21 22
19 21 23
161
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 14 16
7 13 17
8 12 18
9 11 19
10 16 19
11 15 20
12 21 22
13 23 24
14 15 25
16 21 23
17 20 24
17 23 25
18 20 22
18 21 25
19 22 24
162
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 14 16
7 17 18
8 15 17
9 11 19
10 13 18
11 20 21
12 13 22
12 15 23
14 24 25
16 22 24
16 23 25
17 20 25
18 21 24
19 20 23
19 21 22
163
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 14 16
7 17 18
8 19 20
9 11 21
10 16 22
11 15 23
12 19 24
12 20 25
13 17 25
13 18 24
14 22 23
15 21 24
16 21 25
17 20 22
18 19 23
164
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 14 16
7 17 18
8 19 20
9 11 21
10 21 22
11 22 23
12 19 24
12 20 25
13 17 25
13 18 24
14 15 23
15 16 24
16 21 25
17 20 22
18 19 23
165
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 16 17
7 16 18
8 19 20
9 19 21
10 16 19
11 12 15
11 22 23
12 22 24
13 14 15
13 24 25
14 23 25
17 18 25
17 21 24
18 20 23
20 21 22
166
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 16 17
7 16 18
8 19 20
9 21 22
10 19 23
11 12 21
11 22 24
12 19 25
13 15 18
13 23 25
14 16 24
14 17 23
15 20 22
17 21 25
18 20 24
167
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 16 17
7 18 19
8 15 18
9 20 21
10 13 22
11 20 23
11 21 24
12 13 25
12 22 23
14 16 24
14 17 23
15 19 25
16 19 21
17 20 25
18 22 24
168
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 16 17
7 18 19
8 15 20
9 21 22
10 13 18
11 21 23
11 22 24
12 15 25
12 20 23
13 19 25
14 16 24
14 17 23
16 19 22
17 21 25
18 20 24
169
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 16 17
7 18 19
8 16 20
9 18 21
10 16 18
11 13 15
11 22 23
12 14 15
12 24 25
13 22 24
14 23 25
17 20 25
17 21 24
19 20 23
19 21 22
170
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 16 17
7 18 19
8 16 20
9 21 22
10 16 18
11 13 15
11 21 23
12 15 20
12 22 24
13 18 25
14 17 24
14 19 23
17 22 25
19 21 25
20 23 24
171
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 16 17
7 18 19
8 16 20
9 21 22
10 16 21
11 13 15
11 21 23
12 20 24
12 22 25
13 18 25
14 15 17
14 19 24
17 24 25
18 22 23
19 20 23
172
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 16 17
7 18 19
8 16 20
9 21 22
10 21 23
11 13 18
11 21 24
12 16 25
12 20 23
13 19 25
14 15 17
14 23 24
15 19 22
17 22 25
18 20 24
173
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 16 17
7 18 19
8 18 20
9 21 22
10 18 23
11 21 24
11 22 25
12 13 15
12 20 24
13 19 23
14 16 25
14 17 24
15 20 25
16 19 22
17 21 23
174
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 16 17
7 18 19
8 18 20
9 21 22
10 20 23
11 21 24
11 22 25
12 13 23
12 20 24
13 15 19
14 16 25
14 17 24
15 18 25
16 19 22
17 21 23
175
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 16 17
7 18 19
8 20 21
9 22 23
10 16 18
11 15 22
11 23 24
12 15 20
12 21 25
13 18 25
